,cell_specimen_id,rheobase_sweep_num,thumbnail_sweep_num,vrest,ri,sag,tau,vm_for_sag,f_i_curve_slope,adaptation,latency,avg_isi,upstroke_downstroke_ratio_long_square,peak_v_long_square,peak_t_long_square,trough_v_long_square,trough_t_long_square,fast_trough_v_long_square,fast_trough_t_long_square,slow_trough_v_long_square,slow_trough_t_long_square,threshold_v_long_square,threshold_i_long_square,threshold_t_long_square,upstroke_downstroke_ratio_ramp,peak_v_ramp,peak_t_ramp,trough_v_ramp,trough_t_ramp,fast_trough_v_ramp,fast_trough_t_ramp,slow_trough_v_ramp,slow_trough_t_ramp,threshold_v_ramp,threshold_i_ramp,threshold_t_ramp,upstroke_downstroke_ratio_short_square,peak_v_short_square,peak_t_short_square,trough_v_short_square,trough_t_short_square,fast_trough_v_short_square,fast_trough_t_short_square,slow_trough_v_short_square,slow_trough_t_short_square,threshold_v_short_square,threshold_i_short_square,threshold_t_short_square
0,717646732,11,12,-62.553738,80.93753457069397,0.04657645,6.8735424106446885,-72.37501,0.7707142857142861,-0.0085821169192747,0.00486,23.446666666666665,1.332089687355411,26.250001907348636,0.50926,-57.34375,0.51,-57.31250381469727,0.50996,,,-30.625,380.0,0.50898,1.2933114448165108,23.572916,13.753486666666666,-55.75,13.754313333333334,-55.697918,13.754293333333331,,,-28.468752,331.41666,13.753126666666668,1.4540696114879237,27.3625,0.502264,-64.36875,0.6045,-57.762505,0.50292,,,-41.10625,700.0,0.501984
0,717675736,14,15,-75.326065,116.87511205673218,0.06809554,7.799588522438415,-88.96875,0.1578571428571428,-0.0042167702830152,0.0722799999999999,82.41999999999999,3.411917909010448,18.5,1.01136,-55.84375,1.02338,-53.56250381469727,1.01812,-55.84375,1.02338,-33.687503814697266,180.0,1.01072,3.4493759449382857,18.265625,8.2119,-54.968754,8.223659999999999,-51.60937881469727,8.217279999999999,-54.96875381469727,8.223659999999999,-31.984379,192.875,8.21125,2.104935350748532,19.46875,0.5035466666666667,-75.50001,0.7616866666666665,-63.593754,0.5099933333333334,,,-39.25,800.0,0.50308
0,717700352,11,12,-79.28404,90.78124910593031,0.032147344,6.098106315453894,-90.65625,0.7178571428571423,-0.0385005143193893,0.0099199999999999,31.501176470588234,1.3351017756813242,23.500001907348636,0.58216,-64.5625,0.58304,-64.4375,0.5829599999999999,,,-34.9375,300.0,0.58182,1.320898869690594,20.765627,13.54976,-63.984375,13.55065,-63.921875,13.5506,,,-35.78125,326.3125,13.54942,1.4799404986727371,25.91875,0.503236,-78.71876,0.904132,-67.125,0.504088,,,-47.675,650.0,0.502928
0,717702263,12,13,-68.44454,128.43748927116394,0.03082173,14.06336985097477,-85.96876,0.2078125,0.1075169659993066,0.0165599999999999,205.92,1.943615199941665,9.65625,0.5421799999999999,-57.25000381469727,0.5438799999999999,-57.15625381469727,0.5437000000000001,,,-41.50000381469727,130.0,0.5418000000000001,1.7521148550747223,16.1875,9.15456,-54.015625,9.15615,-53.82813,9.15596,,,-36.703125,216.375,9.15406,1.888082918954769,14.25,0.503452,-68.61876,1.0548,-59.69375,0.5050359999999999,,,-42.331253,530.0,0.5030999999999999
0,717732613,12,12,-61.52873,89.53125029802322,0.0052484097,6.817125137863369,-72.75,0.7766393442622943,0.0006806519948793,0.0056,27.5311111111111,1.5107103045813717,29.625001907348636,0.5059199999999999,-58.68750381469727,0.50674,-58.50000381469727,0.5066599999999999,,,-39.875,260.0,0.5056,1.2118303562202235,18.937502,9.908846666666664,-54.34375127156576,9.909893333333333,-54.28125254313151,9.90984,,,-28.4375,235.29167,9.908466666666667,1.5839165962604862,30.7625,0.5030999999999999,-63.025,1.09616,-59.425007,0.5039279999999999,,,-42.08125,400.0,0.50282
0,717732762,10,11,-76.05439,220.1562076807022,0.077792086,16.956432521151093,-99.65626,0.0899999999999999,0.0822573390737732,0.0199,32.35333333333331,3.29490441449425,27.906251907348636,0.5529599999999999,-49.31250381469727,0.5552999999999999,-48.68750381469727,0.5547599999999999,,,-40.53125,70.0,0.5525,2.7315441541589,11.390626,5.85464,-40.765625,5.86375,-39.546875,5.85867,-40.76562690734863,5.86375,-24.625002,133.875,5.8537,2.616454077176659,20.9,0.503092,-76.79375,1.0223799999999998,-56.05625,0.505104,,,-47.2125,450.0,0.5026719999999999
0,717738370,10,11,-62.23188,153.90631556510925,0.16489258,14.93152382994232,-81.15625,0.4828571350642613,0.0330002048363255,0.0360199999999999,33.80928571428571,2.041503361583427,42.09375381469727,0.68344,-48.53125381469727,1.3791,-44.21875381469727,0.68458,,,-32.0625,59.999996185302734,0.68306,1.953246627716793,43.84375,4.788473333333333,-43.145832,4.80052,-41.895832,4.789626666666667,-43.145833333333336,4.80052,-27.510416,107.291664,4.788080000000001,2.0818208390657573,43.541668,0.50309,-62.437504,0.7396666666666666,-44.046875,0.5042033333333332,,,-33.156254,800.0,0.5027466666666667
0,717745994,15,16,-72.78417,82.49999582767487,0.07505038,6.287378713372644,-82.84375,0.766706208025773,0.0055881291380023,0.0061999999999999,10.3625641025641,1.4461074653404484,20.09375,0.50908,-59.31250381469727,0.5100199999999999,-59.21875381469727,0.50996,,,-39.34375381469727,390.0,0.5087599999999999,1.1249162240766195,9.09375,21.4451,-52.578125,21.44627,-52.437504,21.44616,,,-26.265625,523.6875,21.44469,1.5384457873929192,14.55,0.503224,-72.8875,1.193172,-61.76875,0.5044799999999999,,,-42.225,700.0,0.502908
0,717770635,10,11,-70.47647,122.03112989664078,0.038235683,9.010400170466506,-84.50001,0.1750000365575211,0.0109420815210091,0.0289999999999999,97.98222222222222,4.034216287187437,28.781251907348636,0.6696,-56.18750381469727,0.6812,-53.46875381469727,0.6754199999999999,,,-31.093751907348636,170.0,0.6691,3.966276124308661,30.406252,7.6877,-56.0,7.69896,-53.468754,7.693700000000001,-56.0,7.69896,-32.78125,179.74998,7.687180000000001,2.7311870035634627,32.1875,0.5034866666666666,-70.447914,0.69076,-59.531254,0.5088333333333334,,,-37.677086,690.0,0.5031066666666667
0,717784643,14,15,-73.24785,122.50015139579772,0.06430663,7.657967580965876,-86.71875,0.8846090822983034,0.0021051032636964,0.0084599999999999,12.22606060606061,1.2014193148458028,14.406250953674316,0.57158,-59.40625381469727,0.5724799999999999,-59.25000381469727,0.5724,,,-32.812503814697266,249.9999847412109,0.57124,1.18976079648418,12.4375,12.68141,-60.32813,12.682309999999998,-60.234375,12.68226,,,-34.21875,304.5625,12.68106,1.4165199675526183,18.78125,0.5031257142857142,-73.00446,0.9688,-65.09822,0.5039028571428572,,,-46.348213,499.99997,0.5028457142857142
0,717988688,14,17,-61.34572,136.71875,0.027189704,14.2316643783885,-71.53125,0.0649999917984014,0.1248802299584804,0.0161999999999999,31.31000000000001,1.7044883584439317,23.65625,0.57158,-54.06250381469727,0.57286,-53.96875381469727,0.57274,,,-38.87500381469727,119.99999237060548,0.57114,1.531787184067359,19.406252,10.14378,-48.604168,10.145173333333334,-48.520832,10.145113333333336,,,-31.0,241.125,10.143306666666668,1.7382223835468291,18.687502,0.50363,-61.765625,0.91305,-55.765625,0.5050399999999999,,,-42.53125,420.0,0.5032099999999999
0,718016004,12,15,-67.9492,226.5624850988388,0.11335172,16.885026099672256,-85.5,0.3800000099182056,0.0322301577017423,0.03054,54.42374999999999,1.8086915390102023,30.937501907348636,0.61434,-53.06250381469727,0.6262,-52.75000381469727,0.61544,,,-33.5,80.0,0.61394,1.5190577642326006,24.72917,5.233126666666666,-50.427082,5.24116,-50.26042,5.23426,-50.29166793823242,5.24384,-29.3125,118.375,5.2327,1.87140987078634,35.40625,0.50342,-68.78126,0.88136,-56.531254,0.50448,,,-40.5,550.0,0.5030600000000001
0,718022104,18,21,-61.37705,298.4374761581421,0.18871838,31.50276669357866,-83.31251,0.437068956862165,0.0224352278038937,0.03248,50.83333333333332,2.1882846024189555,4.6875,0.7122,-55.15625381469727,0.71468,-54.93750381469727,0.71428,,,-41.43750381469727,29.999998092651367,0.71168,2.108285962596898,37.854168,2.3668066666666667,-59.864582,2.36824,-59.71875,2.3681266666666665,,,-37.312504,46.708332,2.3663666666666665,2.190386889970108,11.612501,0.5036,-61.909374,1.070424,-57.25625,0.5063359999999999,,,-34.7125,350.0,0.503144
0,718049075,17,20,-82.216255,77.34374701976776,0.08735388,5.174172390783719,-88.65626,0.8844827586206891,0.0091149419037287,0.06732,15.475757575757571,1.3507268528396237,19.75,0.58008,-55.31250381469727,0.5811000000000001,-55.15625381469727,0.58104,,,-30.500001907348636,320.0,0.57972,1.339922149231483,19.479168,12.945940000000002,-54.312504,12.947126666666668,-54.16667048136393,12.946973333333334,,,-28.520834,311.16666,12.945573333333334,1.5685230225869953,26.500002,0.5033,-82.03126,1.2102799999999998,-60.21875,0.50426,,,-44.875004,830.0,0.503
0,718054696,13,16,-72.466705,72.6560577750206,0.034116976,6.379624579553426,-79.21875,0.7870688134056105,0.0113390040498903,0.0523,27.172352941176467,1.478792104198572,27.218751907348636,0.59152,-48.5625,0.59294,-48.34375,0.59268,,,-28.062501907348636,249.9999847412109,0.59112,1.4360471126154597,25.828125,13.26916,-45.195316,13.271345000000002,-44.726566,13.270445,-44.25000381469727,13.81539,-22.77344,319.28125,13.26874,1.5776518838683171,32.0,0.50346,-73.65625,0.91838,-53.875004,0.50478,,,-38.78125,780.0,0.50308
0,718114850,12,10,-73.9723,118.28113347291946,0.02768609,9.0722232060191,-87.93751,0.4454810355683075,0.0106415795521199,0.0130399999999999,39.19913043478261,1.6714713171410216,13.21875,0.53034,-60.68750381469727,0.5323800000000001,-60.40625381469727,0.5318,,,-33.8125,210.0,0.52996,1.5121496810224224,9.234375,9.71248,-61.01563,9.714569999999998,-60.656254,9.71407,,,-33.765625,230.375,9.71203,1.725019394494448,9.468751,0.503304,-74.8125,0.5229479999999999,-66.125,0.5049359999999999,,,-42.5,600.0,0.502944
0,718123792,22,10,-63.496494,204.29685711860657,0.13247438,15.985310791938218,-100.28125,0.6626316097814817,0.2169173049725115,0.0435399999999999,136.132,1.460097422045452,36.78125,0.69078,-41.43750381469727,0.6920599999999999,-41.34375381469727,0.6919599999999999,,,-19.5,180.0,0.69032,0.992037665374237,23.5625,9.95156,-39.1875,9.95325,-39.078125,9.95305,,,-12.796876,236.3125,9.95093,1.5659551883573493,22.48125,0.4891119999999999,-54.55,1.0847719999999998,-49.0125,0.4900879999999999,,,-33.71875,530.0,0.4887959999999999
0,718128873,10,11,-79.62553,201.87510550022125,0.07774851,13.72990087855666,-99.03126,0.6885714285714287,0.0128602364723193,0.0294399999999999,44.23809523809524,1.6054067252963795,18.812501907348636,0.6066400000000001,-57.78125381469727,0.60822,-57.5,0.6079999999999999,,,-38.96875381469727,110.0,0.6061399999999999,1.3174259209186223,13.109376,7.07442,-58.406254,7.0762,-58.26563,7.076,,,-35.73438,164.4375,7.07382,1.7076546705422846,20.223959,0.5034466666666667,-79.80729,0.9665266666666668,-63.3125,0.5047533333333334,,,-48.536457,650.0,0.5029766666666666
0,718135969,11,12,-75.66344,181.71875178813931,0.14388263,15.96791011722546,-98.03125,0.3864285714285715,0.0107099503041994,0.0383999999999999,47.1564705882353,1.945597367799031,27.250001907348636,0.5827199999999999,-61.15625381469727,0.58412,-60.9375,0.58396,,,-35.65625,110.0,0.5823400000000001,1.7728274339781382,26.46875,6.34834,-62.703125,6.34974,-62.5625,6.3496,,,-35.703125,146.25,6.34794,2.02116914820945,28.083334,0.5034466666666667,-76.177086,0.95596,-66.635414,0.5047933333333333,,,-45.072918,560.0,0.5031066666666667
0,718136012,11,12,-68.42366,228.1249612569809,0.09072477,23.58239286529401,-95.62501,0.3079384152711096,0.0342371446586469,0.0296199999999999,57.7525,2.27971256883024,26.5625,0.5678399999999999,-57.65625,0.5700000000000001,-57.34375,0.56966,,,-40.375,80.0,0.56724,1.367403328246307,17.171875,6.71842,-51.45313,6.72097,-51.28125,6.72065,,,-29.578127,155.5,6.71758,2.05958883756961,19.05625,0.5033519999999999,-67.9625,1.087488,-58.78125,0.5053839999999999,,,-38.518753,550.0,0.5028520000000001
0,718138161,13,14,-69.50417,202.18753814697263,0.013650616,17.97824503066311,-93.3125,0.3678571787853653,0.0776614315304937,0.0300199999999999,57.38000000000002,2.0393533386388176,17.5,0.58656,-50.28125381469727,0.59636,-49.71875381469727,0.5884199999999999,,,-32.093753814697266,90.0,0.5860799999999999,1.2616744205101265,13.84375,8.04368,-48.78125,8.04661,-48.57813,8.04617,,,-21.968752,188.625,8.04301,2.0094187231226166,17.479166,0.5036066666666666,-70.583336,0.9600733333333332,-54.5625,0.5057666666666667,,,-35.583332,580.0,0.5031800000000001
0,718165701,13,14,-57.339954,181.24984204769132,0.061807983,16.63388433086436,-80.09376,0.2871428856830226,0.0328510278391173,0.04132,79.135,2.1796293808933678,50.25,0.6063000000000001,-39.59375381469727,0.6081399999999999,-39.40625,0.60798,,,-16.562501907348633,90.0,0.6058399999999999,1.6315005383020702,44.75,6.39208,-39.687504,6.39402,-39.625,6.3939,,,-12.5,147.375,6.3915,2.1621929184478432,53.484375,0.50339,-57.890625,1.1709,-42.65625,0.5048699999999999,,,-21.6875,720.0,0.50299
0,718177320,12,13,-75.50986,165.62515497207642,0.08968234,15.7224703479825,-95.62501,0.4173912910657925,0.0125211274773646,0.0336199999999999,50.30000000000001,1.903650299817072,34.9375,0.5833999999999999,-53.53125,0.5846199999999999,-53.46875381469727,0.5845400000000001,,,-31.593751907348636,119.99999237060548,0.583,1.5710659177844626,28.625002,8.90026,-49.093754,8.901879999999998,-49.00000381469727,8.9017,,,-24.0,210.0,8.899759999999999,2.0015221692943266,36.6875,0.50356,-76.03125,1.25282,-56.437504,0.5047200000000001,,,-38.250004,780.0,0.50318
0,718188717,14,15,-75.11633,88.12514692544937,0.024613988,6.397305537246878,-85.40625,0.8270143621199003,0.008837786259133,0.00716,10.246874999999996,1.4542478907143572,17.0,0.5091399999999999,-64.71875,0.51004,-64.59375762939453,0.5099799999999999,,,-47.25000381469727,310.0,0.5087999999999999,1.0108122726477833,5.5,16.78952,-58.79687690734863,16.790779999999998,-58.703125,16.790709999999997,,,-31.421875,407.3125,16.78908,1.4670271117129383,16.416666,0.5033566666666667,-74.984375,1.1301733333333333,-66.489586,0.5042900000000001,,,-51.32813,570.0,0.50303
0,718195284,13,10,-73.01676,161.40635311603546,0.10981617,12.584894760788538,-93.9375,0.0431318681318681,,0.02122,,1.6591530454522017,27.906251907348636,0.5404,-54.78125381469727,0.5417000000000001,-54.65625381469727,0.5416000000000001,,,-30.156251907348636,130.0,0.5399799999999999,1.321115904770812,-3.25,8.04531,-44.28125,8.084539999999999,-44.03125,8.046109999999999,,,-32.890625,188.6875,8.04498,1.456263156215304,25.71875,0.503564,-73.08125,0.904188,-56.631256,0.5047839999999999,,,-35.912502,670.0,0.503124
0,718195555,11,12,-73.391014,216.7186290025711,0.16349033,18.152869333830274,-98.15625,0.3871428571428572,0.0351671503867764,0.0361799999999998,52.11058823529412,2.07786322994072,37.62500381469727,0.5810599999999999,-53.4375,0.58266,-53.21875381469727,0.5824799999999999,,,-31.875003814697266,100.0,0.5806,1.7198123961500675,30.875002,7.13952,-49.000004,7.14154,-48.750004,7.14124,,,-24.40625,166.0,7.139,2.1845270200564646,38.54167,0.50344,-74.041664,1.2107666666666668,-55.92709,0.5049199999999999,,,-35.510418,720.0,0.5030266666666666
0,718196458,10,12,-77.74562,140.7812386751175,0.117326275,11.646506157249496,-95.6875,0.367142857142857,0.0285757400136451,0.03234,51.1,1.7936282559884134,33.0,0.72234,-64.18750762939453,0.7236,-64.03125,0.7234400000000001,,,-45.84375381469727,70.0,0.7219199999999999,1.4179650329437812,25.75,8.273499999999999,-63.640625,8.27477,-63.5625,8.27472,,,-37.75,194.4375,8.27301,1.8334943037846376,30.51875,0.5032960000000001,-78.30625,1.094128,-67.13125,0.5044319999999999,,,-50.1375,550.0,0.5029039999999999
0,718202813,12,13,-68.10272,224.2186665534973,0.21734399,20.816304070549,-95.90626,0.2814285714285715,0.0727034563987398,0.03336,69.72666666666666,2.0781613881966865,21.0625,0.58432,-51.75000381469727,0.5871,-51.50000381469727,0.5865799999999999,,,-32.093753814697266,110.0,0.5837600000000001,1.7299448728708824,19.65625,6.93479,-49.843754,6.93788,-49.484375,6.93719,,,-26.406252,160.9375,6.93415,1.8774794119710232,13.556252,0.503808,-68.77501,0.958604,-54.55,0.506276,,,-32.49375,710.0,0.5033559999999999
0,718205473,10,11,-63.881817,256.718784570694,0.06265362,23.076267601950445,-97.53125,0.2276859507454224,0.0576250050408476,0.02668,28.507999999999974,1.940355296332925,21.65625,0.5801000000000001,-48.09375,0.58202,-47.75000381469727,0.5817399999999999,,,-29.500001907348636,50.0,0.5796399999999999,1.4032577831375606,16.0625,7.15072,-36.03125,7.15304,-35.937504,7.15294,,,-13.5,166.375,7.15004,1.927744855462972,13.464844,0.5033425,-64.92969,1.0905775,-47.597656,0.5058725,,,-24.546875,530.0,0.5029275
0,718205957,14,15,-69.57195,190.78125059604645,0.028060367,16.094829126835545,-89.84376,0.058203125,0.518298315081323,0.0206399999999999,193.38,2.10953243812936,31.8125,0.6107799999999999,-54.68750381469727,0.6118999999999999,-54.50000381469727,0.61178,,,-40.31250381469727,110.0,0.61046,1.7861078954718508,25.234375,7.60225,-52.15625,7.603529999999999,-52.046875,7.60344,,,-34.65625,177.625,7.60184,2.0672339641591906,29.78646,0.5033099999999999,-70.08854,0.8826466666666666,-58.109375,0.50442,,,-43.401043,540.0,0.5029899999999999
0,718207944,13,14,-66.671684,172.18761146068573,0.10086789,19.97659734204275,-87.31251,0.2071428571428571,0.0156146042607779,0.0356399999999998,64.23866666666665,2.81960245009091,44.53125381469727,0.6265399999999999,-52.18750381469727,0.6283000000000001,-52.03125381469727,0.62818,,,-33.625003814697266,130.0,0.62608,2.175718768569224,38.40625,8.37661,-49.1875,8.378449999999999,-49.0625,8.37835,,,-28.750002,197.0,8.376019999999999,2.7208485553850785,42.356255,0.50324,-67.00625,1.134672,-56.2,0.5048,,,-38.075,750.0,0.5028519999999999
0,718217349,11,12,-70.6481,146.40609920024872,0.092210464,12.960409316441158,-87.50001,0.0573275862068966,,0.0169799999999999,22.799999999999933,1.9556743194455817,20.625,0.5312600000000001,-57.03125,0.5325,-56.84375381469727,0.5323,,,-43.75000381469727,140.0,0.5308999999999999,1.7707856894872251,20.8125,9.46051,-53.984375,9.46172,-53.85938,9.46161,,,-37.32813,224.0625,9.4601,1.9799672156250971,22.0625,0.5031633333333333,-70.96875,0.88562,-59.880215,0.5043066666666666,,,-46.145832,550.0,0.5028199999999999
